OP_CARRIER_AIRLINE_ID,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,DEP_TIME_BUCKET,count,delayed_count,sum_positive_delay
20378,14107,15023,afternoon,142,54,1544.0
20378,14107,15023,morning,680,293,9691.0
20378,14107,15370,afternoon,253,79,4817.0
20378,14107,15370,evening,121,38,1285.0
20378,14107,15370,morning,51,13,223.0
20378,14107,15376,afternoon,1089,437,19386.0
20378,14107,15376,evening,1456,686,35008.0
20378,14107,15376,morning,1040,378,14618.0
20378,14107,16218,afternoon,323,87,4924.0
20378,14107,16218,evening,191,54,3289.0
20378,14107,16218,morning,262,84,2686.0
20378,14108,11298,afternoon,1129,492,33327.0
20378,14108,11298,morning,1082,344,19688.0
20378,14122,12264,afternoon,1108,321,19715.0
20378,14122,12264,evening,655,190,11823.0
20378,14122,12264,morning,821,250,8233.0
20378,14122,12266,afternoon,1294,372,24267.0
20378,14122,12266,evening,210,68,2371.0
20378,14122,12266,morning,779,211,7277.0
20378,14122,13930,afternoon,26,8,129.0
20378,14122,13930,evening,3,0,0.0
20378,14122,13930,morning,1,0,0.0
20378,14122,13930,night,33,7,145.0
20378,14193,11298,afternoon,361,130,6919.0
20378,14193,11298,evening,115,51,2012.0
20378,14193,11298,morning,446,182,6977.0
20378,14193,12266,afternoon,575,202,8296.0
20378,14193,12266,evening,315,101,3620.0
20378,14193,12266,morning,895,206,10030.0
20378,14262,11298,afternoon,6,1,4.0
20378,14262,12266,afternoon,280,71,3086.0
20378,14262,12266,morning,19,1,1.0
20378,14262,14107,afternoon,576,204,8732.0
20378,14262,14107,evening,94,40,1027.0
20378,14262,14107,morning,707,207,8616.0
20378,14307,12264,afternoon,224,94,8283.0
20378,14307,12264,evening,249,87,6067.0
20378,14307,12264,morning,452,97,5168.0
20378,14307,12264,night,92,16,1547.0
20378,14321,12264,afternoon,245,75,3236.0
20378,14321,12264,evening,47,9,421.0
20378,14321,12264,morning,354,79,3707.0
20378,14321,12264,night,63,26,522.0
20378,14457,11292,afternoon,158,67,4744.0
20378,14457,11292,evening,22,14,461.0
20378,14457,11292,morning,4,0,0.0
20378,14457,11292,night,70,27,1190.0
20378,14457,11298,afternoon,864,361,18687.0
20378,14457,11298,morning,1311,416,27209.0
20378,14457,11298,night,39,12,457.0
20378,14457,12266,afternoon,23,6,299.0
20378,14457,14107,afternoon,149,41,4044.0
20378,14492,12264,afternoon,1005,380,17704.0
20378,14492,12264,evening,604,175,10403.0
20378,14492,12264,morning,940,201,9123.0
20378,14492,12264,night,27,6,33.0
20378,14492,12266,afternoon,1286,387,18997.0
20378,14492,12266,evening,208,67,6766.0
20378,14492,12266,morning,484,122,4224.0
20378,14524,12264,afternoon,145,27,1803.0
20378,14524,12264,evening,39,4,123.0
20378,14524,12264,morning,194,28,1358.0
20378,14524,12266,afternoon,358,212,8211.0
20378,14524,12266,morning,456,174,5692.0
20378,14570,11298,morning,89,28,758.0
20378,14570,12266,afternoon,389,150,7386.0
20378,14570,12266,evening,52,10,705.0
20378,14570,12266,morning,136,32,585.0
20378,14570,12266,night,2,0,0.0
20378,14570,14107,afternoon,392,137,6936.0
20378,14570,14107,evening,163,63,1847.0
20378,14570,14107,morning,626,150,6720.0
20378,14570,14107,night,42,13,81.0
20378,14574,12264,afternoon,34,7,752.0
20378,14574,12264,evening,5,2,1042.0
20378,14574,12264,morning,72,21,993.0
20378,14576,12264,afternoon,208,60,2422.0
20378,14576,12264,evening,74,13,551.0
20378,14576,12264,morning,405,90,3815.0
20378,14588,11298,morning,28,6,158.0
20378,14635,12264,afternoon,60,32,1491.0
20378,14635,12264,evening,25,6,302.0
20378,14635,12264,morning,69,9,775.0
20378,14635,12266,afternoon,44,19,898.0
20378,14635,12266,evening,2,0,0.0
20378,14635,12266,morning,70,12,830.0
20378,14635,12339,afternoon,34,18,572.0
20378,14674,11298,afternoon,3,0,0.0
20378,14674,11298,morning,50,14,838.0
20378,14674,14107,afternoon,28,5,117.0
20378,14674,14107,morning,49,13,376.0
20378,14679,12266,afternoon,17,1,13.0
20378,14683,11298,afternoon,3,1,8.0
20378,14683,11298,morning,14,13,969.0
20378,14683,12264,afternoon,221,77,4918.0
20378,14683,12264,morning,708,233,8239.0
20378,14683,12264,night,1,0,0.0
20378,14683,12266,afternoon,1720,459,22987.0
20378,14683,12266,evening,307,50,1386.0
20378,14683,12266,morning,252,54,2440.0
20378,14683,12266,night,109,14,855.0
20378,14683,14107,afternoon,92,11,106.0
20378,14683,14107,morning,49,25,385.0
20378,14685,11298,afternoon,46,23,1234.0
20378,14685,12264,afternoon,816,218,11272.0
20378,14685,12264,evening,708,176,13141.0
20378,14685,12264,morning,586,117,4078.0
20378,14685,12264,night,5,0,0.0
20378,14685,12266,afternoon,1058,445,22706.0
20378,14685,12266,evening,4,0,0.0
20378,14685,12266,morning,1061,244,12335.0
20378,14685,13930,afternoon,6,3,1557.0
20378,14689,11298,afternoon,265,63,4563.0
20378,14689,11298,morning,50,14,342.0
20378,14689,14107,afternoon,1141,378,15333.0
20378,14689,14107,evening,364,102,4231.0
20378,14689,14107,morning,958,198,9416.0
20378,14698,14107,afternoon,699,303,10475.0
20378,14698,14107,evening,173,67,4281.0
20378,14698,14107,morning,347,90,3179.0
20378,14730,11298,afternoon,1466,630,38861.0
20378,14730,11298,evening,778,388,22162.0
20378,14730,11298,morning,2645,1033,73268.0
20378,14730,11298,night,1,0,0.0
20378,14730,12264,afternoon,547,156,10244.0
20378,14730,12264,evening,67,36,2377.0
20378,14730,12264,morning,451,116,7430.0
20378,14730,12266,afternoon,750,312,18321.0
20378,14730,12266,evening,119,38,1331.0
20378,14730,12266,morning,1755,587,37559.0
20378,14783,11292,afternoon,68,46,3663.0
20378,14783,11292,morning,228,93,5468.0
20378,14783,11298,afternoon,59,18,973.0
20378,14783,12266,afternoon,38,32,2654.0
20378,14783,12266,morning,35,21,725.0
20378,14814,11298,afternoon,65,27,2215.0
20378,14814,11298,evening,78,41,2438.0
20378,14814,11298,morning,141,66,2817.0
20378,14814,12266,afternoon,76,40,2201.0
20378,14814,12266,evening,91,31,1297.0
20378,14814,12266,morning,88,25,1082.0
20378,14814,12266,night,96,14,899.0
20378,14831,12266,afternoon,196,35,1824.0
20378,14831,12266,morning,175,15,365.0
20378,14831,14107,afternoon,47,14,297.0
20378,14831,14107,morning,55,22,2587.0
20378,14869,12266,afternoon,1064,352,23723.0
20378,14869,12266,morning,253,55,1852.0
20378,14869,12266,night,1,0,0.0
20378,14869,14107,afternoon,209,117,5421.0
20378,14869,14107,evening,114,61,2692.0
20378,14869,14107,morning,170,51,1789.0
20378,14893,12266,afternoon,37,6,318.0
20378,14893,12266,evening,22,0,0.0
20378,14893,12266,morning,5,2,12.0
20378,14893,14107,afternoon,74,29,1037.0
20378,14893,14107,morning,214,57,2133.0
20378,14986,12264,afternoon,477,160,5995.0
20378,14986,12264,morning,162,29,2372.0
20378,14986,12266,afternoon,491,254,12675.0
20378,14986,12266,morning,44,26,509.0
20378,15016,11298,afternoon,235,103,7689.0
20378,15016,11298,evening,38,15,1571.0
20378,15016,11298,morning,18,8,187.0
20378,15016,12264,afternoon,26,4,57.0
20378,15016,12264,morning,17,5,246.0
20378,15016,12266,afternoon,426,179,7342.0
20378,15016,12266,evening,52,5,166.0
20378,15016,12266,morning,1388,473,21934.0
20378,15016,14107,afternoon,3,0,0.0
20378,15023,11298,afternoon,33,13,690.0
20378,15023,14107,afternoon,752,328,14040.0
20378,15023,14107,evening,45,6,253.0
20378,15023,14107,morning,32,8,526.0
20378,15096,12264,afternoon,321,60,4886.0
20378,15096,12264,evening,203,44,1896.0
20378,15096,12264,morning,516,152,7361.0
20378,15096,12264,night,59,18,1291.0
20378,15249,11298,afternoon,401,159,8516.0
20378,15249,11298,evening,191,91,5767.0
20378,15249,11298,morning,246,63,2568.0
20378,15304,11042,morning,1,1,49.0
20378,15304,12266,afternoon,13,3,167.0
20378,15304,12266,morning,6,3,33.0
20378,15323,11298,morning,67,47,2709.0
20378,15370,11292,afternoon,236,128,5572.0
20378,15370,11292,morning,240,84,7319.0
20378,15370,11292,night,52,7,1906.0
20378,15370,11298,afternoon,528,264,11848.0
20378,15370,11298,evening,136,69,2574.0
20378,15370,11298,morning,309,138,4733.0
20378,15370,12266,afternoon,1197,424,24337.0
20378,15370,12266,evening,332,103,5441.0
20378,15370,12266,morning,1172,350,14393.0
20378,15370,14107,afternoon,153,34,2679.0
20378,15370,14107,evening,120,26,1080.0
20378,15370,14107,morning,150,20,226.0
20378,15376,11292,morning,156,42,3372.0
20378,15376,11298,afternoon,6,3,112.0
20378,15376,12266,afternoon,837,222,11829.0
20378,15376,12266,morning,685,161,8120.0
20378,15376,12266,night,16,7,249.0
20378,15376,13930,afternoon,53,15,1539.0
20378,15376,13930,morning,6,0,0.0
20378,15376,13930,night,1,0,0.0
20378,15376,14107,afternoon,726,296,13221.0
20378,15376,14107,evening,470,197,8149.0
20378,15376,14107,morning,2246,729,32020.0
20378,15376,14107,night,129,22,732.0
20378,15380,11298,evening,11,8,469.0
20378,15380,12264,afternoon,20,12,229.0
20378,15412,11298,afternoon,540,218,11695.0
20378,15412,11298,evening,251,103,4312.0
20378,15412,11298,morning,580,165,6622.0
20378,15412,12264,afternoon,25,3,106.0
20378,15412,12264,evening,26,2,58.0
20378,15412,12264,morning,13,0,0.0
20378,15412,12264,night,1,0,0.0
20378,15412,12266,afternoon,14,2,13.0
20378,15412,12266,evening,11,1,5.0
20378,15412,12266,morning,5,1,22.0
20378,15624,11298,afternoon,864,341,18839.0
20378,15624,11298,evening,318,163,9993.0
20378,15624,11298,morning,507,166,9036.0
20378,15624,12266,afternoon,249,76,3424.0
20378,15624,12266,evening,51,17,424.0
20378,15624,12266,morning,432,95,3770.0
20378,15919,10423,morning,1,0,0.0
20378,15919,11298,afternoon,168,86,3741.0
20378,15919,11298,evening,3,1,4.0
20378,15919,11298,morning,93,47,1303.0
20378,15919,12266,afternoon,389,104,6748.0
20378,15919,12266,evening,83,30,1782.0
20378,15919,12266,morning,622,169,8317.0
20378,16218,14107,afternoon,367,132,5751.0
20378,16218,14107,evening,46,15,616.0
20378,16218,14107,morning,338,80,3523.0
20378,16218,14107,night,27,12,507.0
20397,10135,11057,afternoon,1513,433,23439.0
20397,10135,11057,evening,513,130,9239.0
20397,10135,11057,morning,2810,408,24602.0
20397,10135,11057,night,27,2,67.0
20397,10135,14100,afternoon,40,10,598.0
20397,10185,11057,afternoon,47,9,428.0
20397,10185,11057,evening,30,16,318.0
20397,10185,11057,morning,226,17,1735.0
20397,10208,11057,afternoon,1363,595,20650.0
20397,10208,11057,evening,572,321,14502.0
20397,10208,11057,morning,1925,725,21771.0
20397,10208,11057,night,666,154,7835.0
20397,10208,11278,afternoon,363,116,7096.0
20397,10208,11278,evening,169,72,2763.0
20397,10208,11278,morning,493,187,10666.0
20397,10208,11298,afternoon,259,92,7188.0
20397,10208,11298,morning,79,22,465.0
20397,10208,11298,night,1,0,0.0
20397,10208,14100,afternoon,14,7,542.0
20397,10208,14100,evening,16,13,724.0
20397,10208,14100,morning,3,1,225.0
20397,10257,11057,afternoon,45,11,218.0
20397,10257,11057,evening,316,106,5546.0
20397,10257,11057,morning,259,48,2073.0
20397,10257,11278,afternoon,2222,944,50090.0
20397,10257,11278,evening,422,181,8717.0
20397,10257,11278,morning,874,288,10892.0
20397,10257,11278,night,806,145,14414.0
20397,10257,14100,afternoon,273,92,7616.0
20397,10257,14100,evening,31,7,547.0
20397,10257,14100,morning,176,38,1147.0
20397,10361,14100,afternoon,13,9,425.0
20397,10361,14100,morning,1,0,0.0
20397,10361,14100,night,10,2,180.0
20397,10397,11057,afternoon,2032,660,28403.0
20397,10397,11057,evening,1483,756,30948.0
20397,10397,11057,morning,992,248,7437.0
20397,10397,11057,night,50,11,214.0
20397,10397,11278,afternoon,345,107,6507.0
20397,10397,11278,evening,205,105,8283.0
20397,10397,11278,morning,719,209,13554.0
20397,10397,11278,night,1,0,0.0
20397,10397,14100,afternoon,376,81,3655.0
20397,10397,14100,morning,305,69,4166.0
20397,10397,14100,night,2,0,0.0
20397,10408,11057,morning,34,2,300.0
20397,10423,11057,afternoon,12,3,46.0
20397,10423,11057,morning,22,6,180.0
20397,10423,14100,afternoon,25,5,309.0
20397,10431,11057,afternoon,2445,865,25486.0
20397,10431,11057,evening,1420,569,19701.0
20397,10431,11057,morning,3032,1057,33601.0
20397,10431,11057,night,786,95,5556.0
20397,10431,11278,afternoon,610,180,9708.0
20397,10431,11278,evening,189,74,2919.0
20397,10431,11278,morning,158,64,3194.0
20397,10431,11298,morning,18,2,4.0
20397,10431,14100,afternoon,155,47,2692.0
20397,10431,14100,evening,33,11,614.0
20397,10431,14100,morning,27,10,258.0
20397,10431,14100,night,22,6,805.0
20397,10434,11057,afternoon,1154,331,11997.0
20397,10434,11057,evening,658,228,11562.0
20397,10434,11057,morning,1514,311,12753.0
20397,10434,11057,night,1,0,0.0
20397,10434,14100,morning,32,20,323.0
20397,10529,11057,afternoon,115,27,1089.0
20397,10529,11057,evening,121,23,431.0
20397,10529,11057,morning,186,39,1164.0
20397,10529,11278,afternoon,1960,786,44535.0
20397,10529,11278,evening,746,316,15744.0
20397,10529,11278,morning,1292,402,20072.0
20397,10529,11278,night,332,47,4280.0
20397,10529,13930,afternoon,2,0,0.0
20397,10529,13930,evening,176,83,4511.0
20397,10529,13930,morning,271,95,3586.0
20397,10529,14100,afternoon,741,189,8406.0
20397,10529,14100,evening,78,30,1328.0
20397,10529,14100,morning,574,139,6625.0
20397,10581,11057,afternoon,387,94,4132.0
20397,10581,11057,evening,1,0,0.0
20397,10581,11057,morning,590,93,5600.0
20397,10581,11057,night,1,1,28.0
20397,10581,11278,afternoon,1475,552,26316.0
20397,10581,11278,evening,18,8,174.0
20397,10581,11278,morning,69,25,746.0
20397,10581,11278,night,732,152,11037.0
20397,10581,14100,afternoon,671,235,8433.0
20397,10581,14100,evening,2,1,7.0
20397,10581,14100,morning,210,36,2384.0
20397,10581,14100,night,266,37,2386.0
20397,10599,11057,afternoon,3185,1219,58551.0
20397,10599,11057,evening,906,386,12962.0
20397,10599,11057,morning,3469,1010,36669.0
20397,10599,11057,night,1223,294,12492.0
20397,10599,11278,afternoon,672,248,17418.0
20397,10599,11278,evening,221,86,3901.0
20397,10599,11278,morning,2291,669,32359.0
20397,10599,11278,night,6,3,40.0
20397,10599,11298,afternoon,425,160,8709.0
20397,10599,11298,evening,99,56,4188.0
20397,10599,11298,morning,339,72,6003.0
20397,10599,11298,night,94,18,2256.0
20397,10599,14100,afternoon,1290,517,30292.0
20397,10599,14100,morning,978,242,13910.0
20397,10599,14100,night,27,2,72.0
20397,10693,11057,afternoon,2567,1062,45731.0
20397,10693,11057,evening,802,389,14619.0
20397,10693,11057,morning,1166,421,14147.0
20397,10693,11057,night,8,1,277.0
20397,10693,11278,afternoon,1167,472,23897.0
20397,10693,11278,evening,484,246,13483.0
20397,10693,11278,morning,1368,391,18383.0
20397,10693,11278,night,5,0,0.0
20397,10693,12953,afternoon,69,54,2426.0
20397,10693,14100,afternoon,377,127,5090.0
20397,10693,14100,evening,24,6,407.0
20397,10693,14100,morning,541,139,8794.0
20397,10693,14100,night,43,20,579.0
20397,10693,14492,afternoon,179,72,2024.0
20397,10693,14492,evening,28,11,505.0
20397,10721,11066,morning,1,1,257.0
20397,10747,11298,afternoon,26,5,634.0
20397,10747,11298,evening,23,8,461.0
20397,10747,11298,morning,58,10,757.0
20397,10747,11298,night,52,12,964.0
20397,10781,11057,afternoon,1025,416,17263.0
20397,10781,11057,evening,529,243,10513.0
20397,10781,11057,morning,1549,412,16405.0
20397,10781,11057,night,309,65,1687.0
20397,10781,11278,morning,211,56,2109.0
20397,10781,11278,night,27,11,289.0
20397,10781,11298,afternoon,286,97,9711.0
20397,10781,11298,evening,23,7,337.0
20397,10781,11298,morning,346,106,7890.0
20397,10781,11298,night,270,78,6537.0
20397,10781,15412,evening,1,0,0.0
20397,10781,15412,morning,1,0,0.0
20397,10785,11057,afternoon,1347,362,15439.0
20397,10785,11057,evening,309,143,7794.0
20397,10785,11057,morning,1172,200,18036.0
20397,10785,11057,night,322,73,4318.0
20397,10785,11278,afternoon,1914,814,45878.0
20397,10785,11278,evening,139,47,5263.0
20397,10785,11278,morning,253,90,4223.0
20397,10785,11278,night,257,62,2592.0
20397,10785,14100,afternoon,944,267,12686.0
20397,10785,14100,evening,19,6,207.0
20397,10785,14100,morning,738,110,5935.0
20397,10785,14100,night,120,29,1992.0
20397,10792,11057,afternoon,238,90,2475.0
20397,10792,11057,evening,14,7,388.0
20397,10792,11057,morning,42,11,327.0
20397,10792,11278,afternoon,1137,498,26130.0
20397,10792,11278,evening,2,1,5.0
20397,10792,11278,morning,465,165,9551.0
20397,10792,11278,night,493,95,6042.0
20397,10792,14100,afternoon,618,215,10076.0
20397,10792,14100,evening,8,5,77.0
20397,10792,14100,morning,552,137,10138.0
20397,10792,14100,night,26,9,752.0
20397,10821,11057,afternoon,445,76,4406.0
20397,10821,11057,evening,15,7,385.0
20397,10821,11057,morning,105,20,1345.0
20397,10821,11057,night,17,4,278.0
20397,10821,14100,afternoon,68,35,1675.0
20397,10821,14100,morning,23,12,438.0
20397,10868,11057,afternoon,1680,664,24080.0
20397,10868,11057,evening,1118,473,20111.0
20397,10868,11057,morning,2271,690,17485.0
20397,10868,11057,night,751,97,5821.0
20397,10868,11278,afternoon,575,239,11484.0
20397,10868,11278,evening,732,321,16337.0
20397,10868,11278,morning,1946,568,28083.0
20397,10868,11278,night,96,11,198.0
20397,10868,14100,afternoon,186,64,3987.0
20397,10868,14100,morning,60,10,523.0
20397,10868,14100,night,27,8,214.0
20397,10874,11057,afternoon,1986,712,25809.0
20397,10874,11057,evening,852,355,15555.0
20397,10874,11057,morning,3742,1078,47154.0
20397,10874,11057,night,85,36,1509.0
20397,10874,11278,afternoon,8,4,40.0
20397,10874,11278,morning,1318,330,11666.0
20397,10874,11278,night,241,60,2557.0
20397,10874,12953,morning,318,71,4188.0
20397,10874,14100,afternoon,320,146,9487.0
20397,10874,14100,morning,629,169,10873.0
20397,10980,11057,afternoon,1324,492,22264.0
20397,10980,11057,evening,559,288,10841.0
20397,10980,11057,morning,1593,495,15315.0
20397,10980,11057,night,703,161,6904.0
20397,10980,11278,afternoon,393,124,6956.0
20397,10980,11278,evening,229,78,3924.0
20397,10980,11278,morning,484,132,5241.0
20397,10980,11278,night,1,0,0.0
20397,10980,11298,afternoon,50,13,628.0
20397,10980,11298,evening,73,22,991.0
20397,10980,11298,morning,48,20,1438.0
20397,10990,11057,afternoon,1207,422,17219.0
20397,10990,11057,evening,260,89,3576.0
20397,10990,11057,morning,949,271,10944.0
20397,10990,11057,night,588,195,9557.0
20397,10990,14100,morning,1,0,0.0
20397,10994,11057,afternoon,2068,606,21556.0
20397,10994,11057,evening,1201,483,15971.0
20397,10994,11057,morning,1723,489,10918.0
20397,10994,11057,night,317,60,2092.0
20397,10994,11278,afternoon,1332,554,28843.0
20397,10994,11278,evening,566,227,11197.0
20397,10994,11278,morning,1006,230,10906.0
20397,10994,11278,night,18,4,617.0
20397,10994,11298,afternoon,110,48,4667.0
20397,10994,11298,evening,2,1,22.0
20397,10994,14100,afternoon,435,156,7122.0
20397,10994,14100,evening,70,29,1916.0
20397,10994,14100,morning,729,148,7163.0
20397,10994,14100,night,53,5,430.0
20397,11003,11057,afternoon,988,349,13959.0
20397,11003,11057,evening,42,21,929.0
20397,11003,11057,morning,1259,314,13412.0
20397,11003,11057,night,3,1,18.0
20397,11003,11278,afternoon,84,29,3216.0
20397,11003,11278,morning,551,174,9667.0
20397,11003,11278,night,29,18,855.0
20397,11003,11298,afternoon,1,1,424.0
20397,11042,11057,afternoon,1578,517,15550.0
20397,11042,11057,evening,436,160,7610.0
20397,11042,11057,morning,484,114,3540.0
20397,11042,11057,night,205,45,482.0
20397,11042,11278,afternoon,1114,449,25125.0
20397,11042,11278,evening,244,112,6302.0
20397,11042,11278,morning,1433,353,19269.0
20397,11042,11278,night,169,32,2804.0
20397,11042,12953,afternoon,4,0,0.0
20397,11042,12953,morning,1,0,0.0
20397,11042,14100,afternoon,410,157,5863.0
20397,11042,14100,evening,249,92,6687.0
20397,11042,14100,morning,916,204,8834.0
20397,11042,14100,night,126,26,2641.0
20397,11057,10135,afternoon,1649,702,22441.0
20397,11057,10135,evening,1658,650,24374.0
20397,11057,10135,morning,1564,539,11682.0
20397,11057,10185,afternoon,235,97,3521.0
20397,11057,10185,evening,69,32,2142.0
20397,11057,10185,morning,1,0,0.0
20397,11057,10208,afternoon,1142,488,15679.0
20397,11057,10208,evening,2071,801,36351.0
20397,11057,10208,morning,1306,445,11473.0
20397,11057,10208,night,4,1,7.0
20397,11057,10257,afternoon,361,162,5478.0
20397,11057,10257,evening,78,49,1958.0
20397,11057,10257,morning,182,46,1189.0
20397,11057,10397,afternoon,1891,762,27964.0
20397,11057,10397,evening,626,302,10518.0
20397,11057,10397,morning,2063,585,14996.0
20397,11057,10408,evening,34,14,439.0
20397,11057,10423,afternoon,7,2,32.0
20397,11057,10423,morning,27,14,178.0
20397,11057,10431,afternoon,2356,841,25620.0
20397,11057,10431,evening,2974,1308,44055.0
20397,11057,10431,morning,2335,720,17813.0
20397,11057,10431,night,8,2,57.0
20397,11057,10434,afternoon,1375,554,16021.0
20397,11057,10434,evening,941,404,11795.0
20397,11057,10434,morning,1020,373,7915.0
20397,11057,10434,night,2,0,0.0
20397,11057,10529,afternoon,186,61,1301.0
20397,11057,10529,evening,48,14,674.0
20397,11057,10529,morning,189,54,1238.0
20397,11057,10529,night,1,0,0.0
20397,11057,10581,afternoon,426,160,4917.0
20397,11057,10581,evening,374,138,5360.0
20397,11057,10581,morning,189,42,836.0
20397,11057,10599,afternoon,3526,1464,53152.0
20397,11057,10599,evening,2883,1194,43483.0
20397,11057,10599,morning,2402,744,19624.0
20397,11057,10599,night,4,3,42.0
20397,11057,10693,afternoon,2168,855,30129.0
20397,11057,10693,evening,243,108,4968.0
20397,11057,10693,morning,2157,594,15489.0
20397,11057,10693,night,1,1,19.0
20397,11057,10781,afternoon,956,435,15237.0
20397,11057,10781,evening,1375,593,20824.0
20397,11057,10781,morning,1099,409,9710.0
20397,11057,10785,afternoon,891,380,11882.0
20397,11057,10785,evening,1302,543,20260.0
20397,11057,10785,morning,982,268,6457.0
20397,11057,10785,night,1,0,0.0
20397,11057,10792,afternoon,200,69,1717.0
20397,11057,10792,evening,4,3,59.0
20397,11057,10792,morning,93,29,867.0
20397,11057,10792,night,1,1,1.0
20397,11057,10821,afternoon,187,37,1291.0
20397,11057,10821,evening,29,3,575.0
20397,11057,10821,morning,369,81,1879.0
20397,11057,10868,afternoon,1720,574,20012.0
20397,11057,10868,evening,2821,1003,42826.0
20397,11057,10868,morning,1277,330,8782.0
20397,11057,10868,night,2,1,44.0
20397,11057,10874,afternoon,2023,851,34097.0
20397,11057,10874,evening,2961,1361,64740.0
20397,11057,10874,morning,1648,502,10927.0
20397,11057,10874,night,1,1,23.0
20397,11057,10980,afternoon,1504,584,18744.0
20397,11057,10980,evening,1844,778,27946.0
20397,11057,10980,morning,834,218,5293.0
20397,11057,10980,night,3,2,30.0
20397,11057,10990,afternoon,1230,525,16757.0
20397,11057,10990,evening,1296,500,19143.0
20397,11057,10990,morning,479,130,3062.0
20397,11057,10990,night,1,1,2.0
20397,11057,10994,afternoon,2187,821,23891.0
20397,11057,10994,evening,1136,416,13735.0
20397,11057,10994,morning,2005,660,11885.0
20397,11057,10994,night,3,1,11.0
20397,11057,11003,afternoon,546,178,4921.0
20397,11057,11003,evening,1010,444,14906.0
20397,11057,11003,morning,742,231,5775.0
20397,11057,11003,night,1,0,0.0
20397,11057,11042,afternoon,1346,530,16289.0
20397,11057,11042,evening,346,140,4685.0
20397,11057,11042,morning,1030,299,6116.0
20397,11057,11042,night,2,1,13.0
20397,11057,11066,afternoon,1656,619,22184.0
20397,11057,11066,evening,531,239,6959.0
20397,11057,11066,morning,1218,356,9125.0
20397,11057,11066,night,1,0,0.0
20397,11057,11146,afternoon,2055,735,27580.0
20397,11057,11146,evening,1986,862,38073.0
20397,11057,11146,morning,1958,695,23510.0
20397,11057,11146,night,4,2,22.0
20397,11057,11150,afternoon,61,18,533.0
20397,11057,11150,evening,224,82,3119.0
20397,11057,11150,morning,169,41,1194.0
20397,11057,11193,afternoon,2777,1075,35164.0
20397,11057,11193,evening,2450,1087,47590.0
20397,11057,11193,morning,1879,570,11935.0
20397,11057,11193,night,4,2,159.0
20397,11057,11252,afternoon,2260,905,31536.0
20397,11057,11252,evening,1301,482,17519.0
20397,11057,11252,morning,1415,439,8953.0
20397,11057,11267,afternoon,2309,1022,38058.0
20397,11057,11267,evening,3191,1428,62955.0
20397,11057,11267,morning,1930,697,19831.0
20397,11057,11267,night,6,0,0.0
20397,11057,11278,afternoon,821,392,17746.0
20397,11057,11278,evening,87,34,3423.0
20397,11057,11278,morning,909,430,11816.0
20397,11057,11423,afternoon,509,192,5483.0
20397,11057,11423,evening,535,233,8193.0
20397,11057,11423,morning,819,249,4721.0
20397,11057,11433,afternoon,1160,396,12343.0
20397,11057,11433,evening,193,82,2825.0
20397,11057,11433,morning,585,145,3095.0
20397,11057,11481,afternoon,1267,502,13938.0
20397,11057,11481,evening,437,166,6138.0
20397,11057,11481,morning,1130,380,10380.0
20397,11057,11481,night,1,0,0.0
20397,11057,11577,afternoon,132,31,989.0
20397,11057,11577,evening,299,99,3595.0
20397,11057,11577,morning,267,58,1150.0
20397,11057,11612,afternoon,3,0,0.0
20397,11057,11612,evening,348,174,7237.0
20397,11057,11612,morning,348,149,3786.0
20397,11057,11617,afternoon,1436,565,19113.0
20397,11057,11617,evening,1298,486,23945.0
20397,11057,11617,morning,1319,364,9467.0
20397,11057,11617,night,1,1,11.0
20397,11057,11618,afternoon,65,35,1424.0
20397,11057,11641,afternoon,1909,699,22320.0
20397,11057,11641,evening,1956,701,29594.0
20397,11057,11641,morning,1462,472,10927.0
20397,11057,11699,afternoon,116,40,1247.0
20397,11057,11699,evening,114,38,1468.0
20397,11057,11699,morning,31,7,409.0
20397,11057,11721,afternoon,368,137,3681.0
20397,11057,11721,evening,625,251,9147.0
20397,11057,11721,morning,524,171,4046.0
20397,11057,11775,afternoon,95,34,789.0
20397,11057,11775,evening,372,110,3480.0
20397,11057,11775,morning,161,29,1074.0
20397,11057,11823,afternoon,370,132,4184.0
20397,11057,11823,evening,759,308,14072.0
20397,11057,11823,morning,308,94,2158.0
20397,11057,11953,afternoon,1268,496,16051.0
20397,11057,11953,evening,1773,658,23683.0
20397,11057,11953,morning,1562,493,12044.0
20397,11057,11973,afternoon,1045,410,13109.0
20397,11057,11973,evening,1595,686,24708.0
20397,11057,11973,morning,1089,323,8501.0
20397,11057,11986,afternoon,147,49,1886.0
20397,11057,11986,evening,462,226,8412.0
20397,11057,11986,morning,736,276,6758.0
20397,11057,11986,night,1,1,15.0
20397,11057,11995,afternoon,2118,759,24527.0
20397,11057,11995,evening,2270,798,30319.0
20397,11057,11995,morning,2149,631,14053.0
20397,11057,11995,night,5,3,127.0
20397,11057,11996,afternoon,3653,1257,40255.0
20397,11057,11996,evening,3578,1552,66622.0
20397,11057,11996,morning,3438,1122,24274.0
20397,11057,11996,night,5,2,66.0
20397,11057,12197,afternoon,1419,584,24262.0
20397,11057,12197,evening,1786,753,35864.0
20397,11057,12197,morning,2691,816,22029.0
20397,11057,12197,night,1,1,1.0
20397,11057,12217,afternoon,1542,502,15748.0
20397,11057,12217,evening,2620,1022,43688.0
20397,11057,12217,morning,1452,393,12016.0
20397,11057,12217,night,3,1,55.0
